500, 500, 1000, 1000
160, 223
296, 104
228, 165
94, 223
355, 325
421, 327
229, 140
227, 203
421, 333
290, 299
227, 206
221, 397
296, 120
424, 250
160, 246
224, 311
220, 435
229, 158
363, 104
228, 194
354, 386
162, 196
92, 323
91, 355
230, 144
293, 240
292, 273
360, 213
221, 427
221, 428
162, 209
166, 85
357, 311
357, 314
231, 125
295, 190
289, 379
233, 67
360, 231
230, 166
232, 104
99, 132
96, 226
232, 107
232, 111
363, 146
427, 212
357, 335
364, 120
358, 307
99, 144
359, 280
357, 343
293, 285
362, 195
100, 128
230, 199
227, 293
300, 79
225, 357
233, 114
98, 206
97, 238
225, 367
163, 243
356, 406
231, 189
356, 412
223, 439
294, 286
427, 262
294, 291
161, 321
163, 259
233, 140
235, 79
162, 294
358, 366
297, 212
296, 245
426, 311
166, 180
299, 154
429, 222
236, 61
98, 244
298, 188
234, 126
366, 131
167, 159
167, 165
430, 205
429, 239
97, 293
291, 424
229, 298
166, 205
163, 300
102, 143
167, 177
170, 87
303, 63
160, 403
363, 254
97, 309
95, 373
298, 225
296, 288
167, 192
229, 318
237, 72
170, 106
166, 231
359, 394
164, 297
366, 179
231, 269
232, 239
364, 243
227, 394
302, 118
303, 89
164, 303
236, 120
236, 123
293, 406
163, 343
295, 349
162, 387
168, 202
433, 181
429, 305
428, 336
369, 119
304, 87
172, 84
360, 400
101, 239
231, 306
164, 337
368, 157
301, 189
99, 309
164, 343
364, 287
297, 321
302, 168
173, 72
165, 323
101, 263
294, 424
167, 265
237, 145
106, 113
105, 145
302, 185
171, 152
304, 125
168, 245
239, 94
172, 126
368, 198
364, 325
233, 292
164, 384
434, 207
301, 234
364, 331
106, 138
296, 393
169, 234
363, 368
371, 122
435, 197
102, 280
106, 159
168, 287
306, 106
173, 134
364, 357
371, 143
103, 263
172, 173
304, 180
369, 218
364, 377
102, 310
107, 157
236, 258
165, 413
172, 197
165, 420
235, 299
107, 176
366, 342
102, 335
299, 377
309, 72
231, 442
436, 236
168, 354
110, 111
234, 363
170, 300
235, 335
103, 331
108, 177
437, 220
308, 126
170, 309
301, 349
170, 316
102, 379
372, 204
308, 140
242, 140
310, 81
108, 199
110, 140
235, 363
167, 424
244, 86
173, 242
300, 405
242, 156
308, 162
306, 224
306, 225
372, 233
304, 295
109, 197
173, 264
246, 52
246, 55
235, 398
169, 399
302, 372
311, 95
241, 219
171, 346
311, 103
438, 263
104, 377
172, 318
178, 135
245, 107
242, 200
370, 329
105, 353
241, 233
310, 155
179, 123
370, 355
241, 262
304, 363
114, 120
372, 317
439, 289
244, 194
110, 254
309, 230
308, 262
442, 205
173, 355
303, 425
239, 361
379, 118
246, 149
379, 123
243, 246
440, 289
107, 375
309, 258
244, 226
245, 195
174, 350
309, 263
239, 387
312, 173
440, 303
308, 301
246, 176
442, 245
250, 54
116, 113
376, 245
250, 60
305, 403
115, 152
316, 73
238, 444
373, 357
239, 417
112, 259
305, 420
181, 171
108, 387
180, 205
