500, 500, 1000, 1000
352, 415
418, 418
363, 75
96, 163
431, 18
162, 170
361, 145
424, 242
31, 139
297, 85
419, 402
93, 270
90, 364
94, 240
432, 11
167, 35
292, 257
224, 318
162, 193
101, 38
287, 418
161, 230
357, 298
431, 54
90, 385
488, 336
29, 232
23, 418
358, 275
30, 204
227, 242
352, 465
499, 7
491, 259
426, 229
90, 409
155, 444
359, 265
94, 288
98, 165
286, 484
220, 486
34, 108
352, 497
491, 285
433, 36
490, 317
492, 255
493, 225
423, 350
354, 442
30, 246
90, 434
300, 69
165, 158
163, 222
156, 439
492, 265
28, 316
170, 13
488, 396
170, 14
221, 481
225, 362
99, 172
98, 204
493, 252
496, 170
25, 436
96, 284
28, 345
420, 481
165, 198
489, 394
90, 477
96, 293
103, 77
103, 79
224, 424
223, 462
156, 492
489, 411
160, 370
497, 166
357, 410
162, 313
37, 95
360, 324
226, 385
429, 238
493, 307
492, 339
39, 48
158, 456
27, 425
368, 94
162, 340
38, 90
35, 185
424, 416
368, 104
26, 469
97, 320
168, 169
359, 394
356, 487
226, 424
295, 334
238, 54
239, 24
101, 208
359, 403
434, 128
359, 411
104, 124
499, 169
28, 438
231, 294
236, 141
168, 202
296, 332
95, 419
429, 306
167, 236
227, 426
295, 368
495, 312
236, 150
159, 495
300, 224
430, 295
236, 167
303, 141
297, 327
99, 323
106, 106
174, 47
296, 365
362, 367
427, 401
238, 120
231, 337
41, 89
233, 281
297, 347
161, 468
175, 41
165, 351
428, 391
36, 255
368, 204
227, 483
495, 370
493, 436
360, 464
174, 87
371, 127
237, 185
440, 37
426, 476
231, 377
35, 314
430, 358
427, 452
364, 360
243, 15
45, 10
108, 114
497, 345
31, 456
232, 370
35, 335
177, 31
363, 411
238, 193
429, 420
242, 74
235, 293
230, 448
434, 275
440, 89
363, 429
429, 433
37, 304
432, 347
298, 405
175, 124
43, 120
104, 278
302, 285
440, 105
245, 6
43, 126
362, 480
107, 194
235, 324
240, 174
297, 457
367, 335
371, 213
365, 400
441, 99
44, 118
306, 191
246, 4
175, 165
106, 262
238, 269
109, 174
367, 369
374, 154
367, 371
111, 117
298, 468
442, 102
176, 158
36, 402
374, 170
104, 348
368, 357
303, 337
46, 116
305, 279
376, 128
171, 339
498, 443
244, 131
432, 450
375, 169
441, 172
104, 382
307, 234
181, 47
49, 46
371, 308
172, 338
439, 253
380, 35
375, 192
115, 68
309, 201
245, 141
434, 429
371, 336
117, 20
437, 344
306, 318
448, 19
44, 260
435, 427
246, 142
110, 266
235, 488
369, 430
173, 368
436, 416
448, 46
116, 101
41, 380
106, 415
112, 231
446, 119
377, 212
112, 235
237, 457
239, 398
175, 337
176, 308
252, 1
378, 192
437, 411
435, 475
50, 124
436, 449
246, 199
383, 48
178, 260
308, 326
49, 166
48, 199
311, 244
105, 489
382, 95
307, 374
51, 119
305, 437
314, 169
373, 388
317, 79
372, 422
108, 416
181, 202
40, 477
51, 136
313, 208
106, 483
378, 248
184, 118
245, 276
312, 249
187, 29
440, 381
320, 10
250, 139
245, 295
439, 430
110, 390
42, 450
116, 206
242, 399
188, 28
371, 499
175, 432
441, 384
56, 33
48, 282
177, 381
375, 388
451, 84
109, 446
255, 17
314, 241
445, 277
382, 184
180, 304
122, 55
184, 182
114, 305
120, 120
386, 68
58, 11
177, 420
384, 148
185, 174
322, 23
320, 86
451, 123
380, 277
309, 432
379, 312
313, 310
309, 435
180, 340
450, 165
50, 279
316, 229
374, 479
389, 14
178, 414
188, 104
384, 180
314, 302
48, 357
256, 54
447, 280
113, 395
315, 282
253, 158
379, 351
47, 404
113, 407
388, 77
384, 207
45, 476
317, 237
53, 230
46, 449
386, 153
317, 244
378, 402
443, 440
122, 151
311, 440
124, 95
179, 439
383, 263
188, 166
122, 167
47, 445
60, 50
316, 308
257, 90
193, 26
48, 425
451, 221
119, 278
325, 36
126, 65
187, 223
314, 382
50, 375
314, 388
312, 451
180, 447
443, 487
61, 44
387, 182
456, 94
61, 54
382, 344
124, 151
393, 4
456, 100
257, 125
253, 250
186, 279
323, 132
316, 349
458, 43
453, 199
47, 498
258, 104
315, 385
390, 112
194, 45
249, 388
318, 300
251, 330
261, 23
391, 92
250, 368
394, 3
458, 70
120, 308
259, 103
381, 424
326, 84
128, 80
322, 214
118, 395
389, 187
128, 94
63, 62
326, 107
257, 200
121, 327
457, 152
321, 273
460, 61
257, 212
64, 53
459, 96
462, 4
249, 464
449, 411
123, 278
117, 464
454, 261
318, 383
462, 22
319, 360
198, 18
458, 151
54, 387
259, 176
253, 366
261, 119
122, 333
317, 433
58, 271
319, 373
386, 350
451, 383
121, 374
186, 409
190, 290
263, 76
262, 109
60, 229
322, 300
448, 492
318, 430
184, 493
125, 275
57, 336
385, 412
196, 128
264, 70
454, 325
59, 282
259, 234
461, 116
458, 210
388, 333
254, 392
196, 151
263, 122
58, 333
60, 278
199, 68
393, 198
322, 352
450, 480
387, 387
64, 160
393, 202
394, 175
186, 479
324, 301
59, 325
327, 211
332, 56
54, 483
385, 466
135, 26
461, 161
329, 157
321, 406
258, 313
332, 68
265, 98
67, 93
258, 317
327, 228
55, 468
190, 380
69, 36
389, 360
465, 54
320, 457
193, 300
122, 454
264, 150
65, 178
189, 433
191, 372
453, 444
126, 342
467, 14
64, 222
463, 141
332, 109
56, 475
5, 12
269, 21
264, 178
127, 330
66, 177
195, 274
133, 149
457, 349
1, 152
332, 135
333, 105
323, 418
325, 360
325, 362
5, 43
268, 86
192, 395
126, 394
66, 207
5, 50
453, 499
454, 470
265, 185
201, 124
62, 339
198, 219
260, 347
65, 250
71, 65
124, 471
64, 283
4, 96
200, 164
205, 9
6, 37
461, 268
72, 51
392, 382
469, 46
204, 71
270, 76
455, 486
399, 175
200, 200
393, 362
64, 323
136, 140
4, 136
127, 424
69, 176
337, 62
470, 35
399, 195
462, 292
202, 162
332, 229
392, 421
197, 325
75, 11
66, 294
396, 309
271, 89
332, 246
64, 363
196, 370
264, 315
70, 185
391, 476
338, 72
68, 252
195, 412
199, 288
68, 253
326, 448
142, 10
260, 451
265, 302
133, 301
330, 340
75, 60
8, 89
272, 98
197, 379
473, 15
394, 416
327, 446
405, 77
138, 165
261, 454
332, 307
197, 401
132, 369
73, 150
67, 339
403, 166
462, 387
199, 349
204, 195
8, 131
334, 271
408, 29
201, 302
400, 278
64, 454
407, 69
65, 432
133, 377
339, 136
401, 271
267, 331
340, 117
405, 150
274, 123
339, 158
269, 280
397, 410
338, 192
407, 101
134, 374
135, 344
469, 231
463, 423
468, 269
342, 86
461, 496
473, 124
5, 298
133, 427
199, 431
206, 216
200, 404
337, 255
206, 222
339, 197
275, 135
208, 173
75, 202
344, 55
278, 55
267, 397
5, 327
272, 244
68, 424
400, 372
276, 123
274, 186
277, 95
333, 410
79, 93
469, 293
341, 165
475, 110
207, 231
272, 269
136, 390
139, 300
211, 121
335, 373
67, 489
140, 277
471, 256
146, 93
3, 432
209, 190
280, 40
209, 193
467, 395
146, 106
68, 477
279, 81
146, 114
479, 34
276, 185
80, 118
213, 92
476, 134
405, 288
143, 219
473, 235
83, 39
470, 332
282, 18
409, 179
403, 366
280, 90
407, 249
201, 492
466, 469
349, 1
348, 36
272, 350
139, 380
407, 264
82, 100
411, 143
10, 289
340, 301
274, 299
82, 111
202, 488
73, 393
283, 28
402, 437
141, 337
468, 441
8, 365
18, 58
414, 75
415, 46
204, 445
344, 201
342, 264
9, 350
20, 12
212, 206
145, 239
150, 85
144, 273
269, 496
80, 212
350, 37
77, 311
405, 386
283, 72
483, 16
83, 129
477, 203
278, 230
73, 446
338, 426
412, 182
469, 464
218, 57
283, 90
480, 127
139, 459
273, 401
149, 150
279, 216
87, 27
212, 249
481, 103
148, 186
404, 448
13, 281
209, 352
481, 117
151, 110
87, 47
340, 397
81, 235
88, 18
148, 208
74, 458
349, 126
88, 27
8, 461
276, 346
284, 100
348, 166
206, 475
17, 191
286, 46
484, 53
477, 271
286, 48
485, 24
411, 274
