10002, 10002, 10000, 10000
6242, 5001
8097, 5002
8618, 5005
7352, 5005
8202, 5009
7835, 5009
6479, 5006
7882, 5013
6173, 5006
9297, 5025
6817, 5012
6678, 5012
6996, 5016
9315, 5036
8621, 5032
9237, 5040
9658, 5047
9037, 5044
8625, 5041
6440, 5018
8898, 5049
8579, 5048
6024, 5015
7594, 5038
7905, 5044
7051, 5033
8092, 5051
6674, 5029
9879, 5086
8132, 5058
7556, 5049
9716, 5092
7224, 5045
7611, 5055
9508, 5097
7970, 5066
7002, 5046
9667, 5109
7260, 5054
9086, 5101
9128, 5104
8545, 5092
9453, 5118
6879, 5051
7960, 5082
7023, 5058
8540, 5103
6507, 5045
7659, 5081
6877, 5058
8117, 5098
6088, 5035
9895, 5160
9347, 5145
7705, 5092
8948, 5137
8436, 5121
7611, 5094
6437, 5053
9580, 5170
8890, 5147
7496, 5096
9353, 5170
6691, 5067
9044, 5163
9333, 5178
6694, 5071
7011, 5085
7877, 5124
7207, 5096
8872, 5171
6901, 5085
6899, 5086
9620, 5213
7374, 5111
7553, 5121
8345, 5160
9402, 5214
8415, 5168
9753, 5237
8954, 5199
9052, 5207
9837, 5250
8707, 5194
7847, 5151
6266, 5068
8731, 5202
9849, 5266
8417, 5190
8829, 5215
7837, 5161
9031, 5231
9081, 5237
6610, 5095
7367, 5140
8254, 5195
9210, 5255
9356, 5266
9666, 5288
8718, 5232
9991, 5315
7718, 5173
8414, 5220
6525, 5099
9998, 5328
6225, 5081
9933, 5330
7508, 5169
8197, 5218
6895, 5130
8831, 5266
6806, 5127
6273, 5090
8004, 5214
7188, 5158
7792, 5203
8239, 5237
9455, 5329
6482, 5111
6220, 5092
6419, 5108
9356, 5332
7711, 5209
6112, 5087
6901, 5149
8813, 5301
8016, 5240
8435, 5275
9070, 5329
7631, 5214
7258, 5185
7712, 5224
6367, 5114
8826, 5321
9592, 5388
7132, 5182
6482, 5127
8293, 5285
8057, 5266
6694, 5149
8738, 5330
6408, 5125
7966, 5266
6430, 5129
6200, 5109
7279, 5209
8996, 5368
9432, 5411
6251, 5117
6234, 5116
7588, 5245
9641, 5442
7416, 5232
7768, 5267
7778, 5270
6505, 5148
7849, 5281
7462, 5244
7942, 5293
7074, 5208
8312, 5335
7273, 5231
9930, 5504
9567, 5470
7274, 5236
9938, 5514
7507, 5263
7602, 5275
6567, 5166
7323, 5248
9467, 5479
9060, 5438
8459, 5376
8677, 5402
7996, 5329
6443, 5160
9688, 5521
8243, 5363
8038, 5342
7106, 5238
7700, 5307
7072, 5237
9280, 5492
8896, 5450
8975, 5462
6309, 5153
6348, 5159
9760, 5562
8110, 5370
7775, 5332
6065, 5128
8933, 5475
6382, 5168
6624, 5198
9939, 5606
6138, 5141
9994, 5619
9007, 5499
6759, 5220
7305, 5290
7401, 5304
9329, 5550
9138, 5529
7716, 5349
9991, 5644
6350, 5175
6649, 5215
9708, 5616
6310, 5173
9153, 5549
6108, 5147
9458, 5595
9065, 5545
7493, 5336
6136, 5154
7901, 5395
9331, 5592
7859, 5393
9740, 5654
7256, 5313
9274, 5595
6874, 5262
8978, 5559
8301, 5466
5991, 5141
8112, 5443
6129, 5162
9519, 5649
7230, 5322
9366, 5633
8320, 5484
7139, 5313
6180, 5174
7584, 5381
7393, 5355
9657, 5693
8796, 5568
9164, 5625
6486, 5224
6657, 5251
8104, 5472
9192, 5640
7693, 5413
9856, 5748
7179, 5337
6922, 5299
6553, 5242
9702, 5736
9660, 5733
9000, 5631
6167, 5185
9593, 5731
6654, 5265
7069, 5332
6433, 5231
6881, 5305
8265, 5530
6715, 5280
9203, 5688
6997, 5328
7166, 5357
6791, 5297
8708, 5616
8909, 5652
7154, 5361
7311, 5389
7372, 5401
8222, 5546
8858, 5656
7873, 5491
9481, 5768
8081, 5530
9563, 5788
6161, 5202
8844, 5669
9156, 5726
6843, 5323
8746, 5659
8214, 5568
6560, 5277
8046, 5542
8546, 5633
7508, 5450
7039, 5367
9568, 5824
6011, 5183
9558, 5829
8247, 5592
6394, 5255
8685, 5677
6435, 5265
7778, 5514
9201, 5780
6382, 5258
8073, 5575
7215, 5416
8898, 5734
7006, 5379
7254, 5428
7713, 5516
7201, 5420
7912, 5558
6344, 5259
8277, 5632
9965, 5960
7956, 5574
6582, 5308
6529, 5299
8478, 5682
7940, 5579
7728, 5539
6230, 5244
9457, 5886
6235, 5246
8743, 5749
7052, 5412
7631, 5530
9931, 5996
7127, 5431
8115, 5633
7329, 5475
7923, 5598
9157, 5853
8737, 5770
6143, 5236
8062, 5635
8596, 5748
7377, 5496
7663, 5557
9047, 5849
7836, 5597
9691, 5990
6503, 5319
9930, 6047
7569, 5548
9851, 6037
9034, 5865
6250, 5269
6737, 5375
9051, 5877
8329, 5723
9136, 5901
6244, 5272
9962, 6087
7411, 5530
7096, 5462
9491, 5993
6075, 5239
7586, 5575
9645, 6036
8813, 5853
6066, 5239
9333, 5975
8992, 5901
8615, 5818
8716, 5843
6821, 5415
7003, 5457
9443, 6017
9490, 6031
8898, 5898
9213, 5973
9800, 6111
6947, 5452
7946, 5686
9621, 6079
8204, 5750
6163, 5274
8175, 5748
8497, 5826
7748, 5651
7097, 5498
7692, 5641
7453, 5586
9451, 6066
6522, 5366
6199, 5289
9969, 6200
9490, 6087
7913, 5708
9334, 6055
7605, 5636
9484, 6098
7878, 5707
8044, 5749
8943, 5973
8633, 5899
9854, 6205
9931, 6227
9541, 6133
8550, 5888
9790, 6202
8488, 5877
9394, 6108
7850, 5721
8687, 5935
6371, 5349
9571, 6165
7042, 5522
8502, 5897
7597, 5667
7839, 5731
9870, 6258
7505, 5649
8124, 5811
9681, 6218
7260, 5590
7310, 5604
9980, 6306
8081, 5810
8160, 5833
9240, 6120
6673, 5443
9012, 6066
8854, 6026
6750, 5467
6583, 5424
9057, 6088
9725, 6271
7678, 5722
9217, 6140
9093, 6109
8632, 5987
8326, 5906
7036, 5556
6061, 5291
9368, 6198
9317, 6187
9120, 6136
7340, 5647
8395, 5941
9903, 6362
8108, 5865
9755, 6327
9407, 6233
7212, 5620
9387, 6233
8230, 5910
9292, 6212
6517, 5430
9673, 6326
8346, 5952
6713, 5489
8188, 5911
8173, 5909
9305, 6236
9980, 6434
8593, 6037
8654, 6057
7535, 5735
7709, 5788
8042, 5886
8885, 6134
9623, 6353
8220, 5945
7278, 5670
6704, 5502
7893, 5855
8260, 5965
7333, 5693
7606, 5775
6932, 5576
6088, 5325
8161, 5947
9699, 6411
7724, 5820
8837, 6157
6589, 5481
9873, 6476
6788, 5543
6422, 5433
7933, 5895
6662, 5508
8606, 6105
6794, 5551
8656, 6125
7764, 5853
7162, 5669
7599, 5805
7775, 5862
9872, 6516
8610, 6126
6044, 5327
7139, 5670
9952, 6555
8369, 6060
9053, 6278
8288, 6039
8118, 5988
7737, 5869
7582, 5821
8385, 6079
8619, 6156
6174, 5376
6503, 5483
9746, 6526
6508, 5486
9991, 6612
9513, 6461
9204, 6363
9055, 6318
6347, 5439
8445, 6125
8741, 6224
6212, 5398
7878, 5946
6093, 5360
7765, 5912
6808, 5598
8358, 6113
6891, 5628
8316, 6103
6825, 5609
6352, 5452
6125, 5377
6035, 5347
6684, 5566
6302, 5439
9317, 6457
6201, 5406
7811, 5953
9992, 6696
6182, 5403
6824, 5622
7390, 5817
9497, 6540
8018, 6036
9749, 6633
7468, 5851
7594, 5896
9002, 6385
7494, 5865
7285, 5794
8154, 6098
6115, 5389
6662, 5581
7455, 5860
8763, 6321
9224, 6485
8398, 6197
7654, 5937
6194, 5423
8530, 6251
7989, 6062
9631, 6648
6146, 5409
8699, 6322
7513, 5900
9154, 6490
8631, 6305
9049, 6458
6999, 5722
6374, 5497
9258, 6543
9366, 6585
9500, 6637
9240, 6545
8867, 6412
7308, 5845
6261, 5463
9826, 6772
9053, 6491
8155, 6163
9524, 6671
6909, 5707
7288, 5849
6285, 5478
6345, 5501
7600, 5970
7157, 5806
7772, 6038
9696, 6761
8890, 6462
6170, 5441
9805, 6813
6102, 5417
9784, 6812
8258, 6236
9410, 6676
7675, 6019
8668, 6400
6431, 5547
9163, 6595
8184, 6222
8848, 6479
9588, 6767
7513, 5970
9431, 6713
9979, 6929
7344, 5910
9311, 6676
6535, 5598
7190, 5855
9108, 6606
8482, 6364
7226, 5874
6619, 5637
7649, 6043
6143, 5451
7904, 6148
8489, 6382
7509, 5996
9161, 6654
8196, 6273
7211, 5882
6319, 5528
8153, 6263
8593, 6441
8997, 6606
7629, 6059
7007, 5809
7694, 6089
8354, 6358
6278, 5518
7117, 5860
7341, 5953
9595, 6873
6293, 5529
6260, 5516
5984, 5404
7745, 6127
9536, 6866
8656, 6507
9319, 6783
7843, 6176
7695, 6117
8119, 6295
7620, 6089
7695, 6123
8138, 6310
9361, 6823
7670, 6118
8183, 6335
9792, 7014
9504, 6896
9519, 6906
9096, 6730
7648, 6121
9894, 7075
8811, 6618
7301, 5979
6417, 5604
7089, 5892
6670, 5714
6086, 5465
6539, 5661
8970, 6707
9071, 6753
7527, 6090
9613, 6993
8871, 6675
9858, 7107
5988, 5429
9721, 7054
7122, 5925
8297, 6439
6490, 5652
8708, 6625
6251, 5549
7880, 6266
9564, 7010
8295, 6453
7873, 6270
8385, 6498
8945, 6749
6996, 5886
9018, 6788
9246, 6892
8470, 6549
7758, 6233
9742, 7124
7211, 5992
9662, 7095
6624, 5731
9278, 6929
7128, 5961
9285, 6938
8869, 6753
6815, 5824
6423, 5647
9111, 6872
8918, 6787
9266, 6949
9483, 7052
7947, 6351
6626, 5747
8081, 6417
9437, 7044
9654, 7148
6955, 5904
7006, 5929
7625, 6217
9786, 7223
9717, 7195
6812, 5845
9007, 6871
6765, 5826
9133, 6936
6049, 5492
9675, 7197
9569, 7151
9145, 6954
8993, 6886
7310, 6093
8189, 6511
6256, 5596
6220, 5580
7624, 6249
8058, 6458
6819, 5869
6692, 5809
7562, 6228
8470, 6665
6926, 5926
8000, 6445
8538, 6706
9747, 7293
8083, 6491
9201, 7036
8690, 6791
7328, 6132
8160, 6539
6612, 5786
6469, 5718
6889, 5924
8614, 6771
9850, 7380
9734, 7327
9657, 7293
6058, 5522
9041, 6996
8076, 6522
7478, 6228
6493, 5741
6623, 5807
8102, 6544
5991, 5494
9648, 7321
8864, 6933
9760, 7385
9519, 7267
7470, 6241
8227, 6624
6037, 5523
8622, 6829
9255, 7151
8128, 6584
7486, 6261
9826, 7452
6931, 5982
9790, 7441
9743, 7421
7396, 6225
8609, 6848
7502, 6283
7916, 6498
8647, 6876
6825, 5941
9901, 7529
8198, 6653
6942, 6005
7003, 6038
7051, 6065
9545, 7363
8868, 7014
8369, 6757
7900, 6515
9466, 7337
6442, 5756
8970, 7083
8630, 6908
7267, 6194
6039, 5548
9781, 7524
9075, 7155
9351, 7304
8979, 7111
9863, 7583
8071, 6634
7844, 6515
8519, 6878
5984, 5526
8783, 7025
8786, 7029
6715, 5921
8553, 6910
8829, 7062
9489, 7421
9765, 7574
8210, 6737
6501, 5813
6412, 5766
8086, 6677
8237, 6761
6517, 5827
6328, 5725
9244, 7320
9569, 7501
6872, 6026
8073, 6687
6594, 5877
6015, 5559
8325, 6834
6421, 5785
7759, 6526
8449, 6911
9257, 7362
6007, 5560
6007, 5561
7291, 6277
7652, 6480
6864, 6042
7192, 6227
8418, 6916
7115, 6187
9818, 7708
8303, 6860
6734, 5978
8809, 7151
6840, 6040
6306, 5740
6825, 6035
6964, 6116
8957, 7251
7399, 6367
7527, 6442
6774, 6014
8652, 7089
6706, 5977
9571, 7623
7772, 6593
6543, 5888
8538, 7039
7157, 6245
6224, 5708
7292, 6327
9453, 7581
7564, 6489
8320, 6931
9438, 7584
9522, 7637
8475, 7029
8473, 7031
8982, 7332
6605, 5941
6510, 5887
9838, 7845
8841, 7262
8376, 6991
6697, 6002
8358, 6986
7245, 6330
9533, 7689
6342, 5797
9559, 7712
7202, 6312
8203, 6911
8121, 6865
7557, 6530
9792, 7871
6125, 5675
8319, 6994
7625, 6580
7203, 6328
7640, 6593
9114, 7486
7668, 6615
6766, 6070
6002, 5608
7361, 6435
8934, 7394
5921, 5561
8136, 6914
9484, 7741
8337, 7043
7190, 6343
7373, 6457
7688, 6652
9334, 7668
9029, 7484
8434, 7120
8835, 7371
6963, 6215
8215, 6993
9952, 8074
6768, 6099
6448, 5902
9945, 8082
9960, 8096
8911, 7445
9927, 8084
9642, 7910
6698, 6066
9189, 7633
6118, 5704
6022, 5644
8556, 7245
6336, 5845
9678, 7961
9192, 7657
6405, 5892
6794, 6140
9340, 7763
9790, 8053
7574, 6643
9735, 8027
9905, 8140
6984, 6272
6847, 6185
9258, 7736
8046, 6960
9825, 8109
7812, 6815
6026, 5663
6073, 5695
9328, 7805
7048, 6329
8056, 6986
5935, 5609
8279, 7136
8408, 7224
6879, 6228
7574, 6684
8071, 7012
6262, 5828
9800, 8154
9841, 8185
6695, 6117
6107, 5731
6054, 5696
9744, 8138
6777, 6177
8250, 7156
9133, 7745
9580, 8046
7638, 6757
9550, 8035
7923, 6952
6287, 5861
6425, 5955
8497, 7345
9753, 8192
7537, 6706
6755, 6182
9926, 8321
5923, 5623
8950, 7670
7776, 6879
7340, 6586
6769, 6201
9784, 8252
7934, 6997
6740, 6186
5947, 5646
7230, 6524
6295, 5886
6936, 6327
8568, 7448
6025, 5705
6939, 6334
7286, 6575
6448, 5999
8847, 7657
6181, 5817
7665, 6846
7900, 7011
7169, 6506
6147, 5798
