500, 500, 1000, 1000
419, 27
221, 387
479, 419
199, 452
53, 62
367, 400
462, 434
161, 79
194, 463
285, 442
495, 490
463, 32
170, 139
437, 315
86, 234
484, 486
265, 187
397, 321
282, 370
319, 484
91, 135
80, 311
36, 336
218, 313
354, 150
368, 222
273, 96
348, 105
249, 169
333, 87
287, 39
188, 396
424, 364
219, 282
334, 348
179, 159
373, 35
188, 340
446, 449
33, 283
186, 377
398, 430
161, 12
389, 328
189, 251
202, 326
288, 74
483, 277
167, 265
463, 361
459, 448
36, 291
321, 332
408, 299
100, 457
329, 142
23, 43
10, 78
320, 441
142, 56
171, 260
47, 286
154, 151
223, 379
84, 46
221, 388
224, 375
111, 135
294, 425
98, 147
66, 138
262, 337
157, 219
335, 321
278, 36
257, 399
121, 80
224, 485
491, 363
180, 483
214, 2
75, 146
496, 129
249, 447
167, 269
456, 219
200, 322
65, 175
281, 488
188, 118
433, 264
116, 202
29, 443
308, 9
281, 209
199, 461
229, 181
113, 4
39, 191
344, 307
142, 264
386, 345
408, 183
35, 473
41, 264
52, 265
499, 232
355, 28
170, 123
329, 355
471, 34
443, 48
220, 158
184, 298
141, 242
399, 200
325, 121
143, 361
380, 398
350, 397
290, 223
129, 76
120, 254
24, 323
16, 30
155, 17
388, 259
382, 345
467, 16
196, 281
387, 181
214, 104
76, 389
192, 321
443, 407
408, 380
225, 413
256, 100
137, 81
301, 12
353, 27
208, 374
69, 206
263, 269
114, 19
343, 265
489, 479
287, 414
343, 199
368, 232
97, 238
404, 332
464, 205
349, 40
50, 264
90, 301
151, 15
8, 486
226, 191
207, 26
381, 62
83, 482
410, 140
321, 297
84, 214
162, 63
33, 213
202, 152
387, 74
212, 222
395, 256
29, 159
493, 418
55, 487
320, 487
349, 126
436, 151
245, 157
379, 76
292, 20
225, 467
452, 182
246, 487
379, 356
381, 457
415, 402
114, 437
333, 8
342, 241
300, 114
279, 249
317, 10
2, 113
230, 205
112, 483
53, 427
430, 493
322, 322
478, 136
453, 338
118, 152
140, 482
0, 47
497, 2
401, 438
186, 214
314, 486
371, 209
147, 357
99, 457
67, 215
497, 348
109, 61
142, 251
43, 209
422, 383
54, 177
344, 191
75, 331
46, 61
1, 227
36, 68
394, 271
14, 23
82, 32
287, 474
63, 395
97, 53
225, 160
204, 371
350, 260
32, 124
390, 191
114, 69
4, 457
52, 445
185, 378
413, 399
286, 1
181, 138
127, 336
362, 129
59, 427
100, 280
137, 158
328, 246
270, 266
180, 69
407, 259
377, 125
356, 402
161, 346
149, 263
294, 141
12, 294
264, 469
372, 413
244, 255
353, 189
348, 494
434, 272
62, 187
297, 62
92, 61
432, 29
185, 359
23, 390
291, 12
467, 347
485, 294
214, 423
64, 0
98, 461
285, 169
353, 33
162, 112
132, 381
260, 232
395, 93
155, 6
453, 343
411, 464
427, 24
56, 392
378, 174
341, 459
423, 442
76, 2
408, 103
245, 109
289, 437
429, 352
493, 46
51, 235
45, 449
194, 357
22, 57
4, 47
60, 52
382, 178
74, 329
404, 216
474, 226
182, 210
370, 235
98, 214
447, 4
1, 369
87, 70
193, 413
449, 421
272, 35
224, 73
219, 386
45, 331
65, 276
361, 425
83, 317
77, 176
7, 347
254, 325
309, 150
181, 323
250, 486
17, 63
8, 111
121, 23
235, 211
468, 344
210, 189
195, 68
181, 284
296, 353
34, 269
149, 248
299, 335
258, 86
196, 165
241, 308
58, 221
404, 80
432, 182
444, 162
470, 314
126, 192
105, 354
104, 196
81, 381
79, 74
237, 22
478, 336
268, 85
339, 230
244, 437
195, 444
424, 74
39, 54
146, 484
447, 89
146, 77
205, 328
415, 174
443, 336
26, 355
262, 52
115, 113
38, 337
22, 298
102, 292
57, 82
319, 366
309, 353
171, 300
262, 480
63, 445
353, 407
62, 272
460, 368
430, 42
439, 259
89, 428
272, 175
55, 101
427, 390
211, 147
141, 260
481, 32
265, 197
331, 85
444, 429
404, 222
298, 32
33, 265
293, 190
116, 155
168, 209
117, 475
144, 254
260, 378
110, 55
149, 251
80, 441
207, 38
432, 419
421, 228
67, 348
414, 216
42, 220
405, 182
394, 428
417, 302
456, 459
399, 344
